30035,30065,1567178716,13
30035,30066,1567178716,5
30035,30067,1567178716,9
30035,30068,1567178716,9
30035,30069,1567178716,13
30035,30070,1567178716,14
30035,30071,1567178716,9
30035,30072,1567178716,5
30035,30073,1567178716,1
30035,30074,1567178716,1
30035,30075,1567178716,1
30035,30076,1567178716,1
30035,30077,1567178716,0
30035,30078,1567178716,0
30035,30079,1567178716,0
30035,30080,1567178716,0
30035,30081,1567178716,0.29
30036,30060,1567178716,5
30036,30061,1567178716,12
30036,30062,1567178716,1
30036,30063,1567178716,6
30036,30064,1567178716,3
30036,30065,1567178716,2
30036,30066,1567178716,5
30036,30067,1567178716,2
30036,30068,1567178716,2
30036,30069,1567178716,2
30036,30070,1567178716,3
30036,30071,1567178716,2
30036,30072,1567178716,1
30036,30073,1567178716,1
30036,30074,1567178716,1
30036,30075,1567178716,1
30036,30076,1567178716,1
30036,30077,1567178716,0
30036,30078,1567178716,0
30036,30079,1567178716,0
30036,30080,1567178716,0
30036,30081,1567178716,0.83
30037,30060,1567178716,8
30037,30061,1567178716,41
30037,30062,1567178716,4
30037,30063,1567178716,32
30037,30064,1567178716,19
30037,30065,1567178716,25
30037,30066,1567178716,5
30037,30067,1567178716,16
30037,30068,1567178716,16
30037,30069,1567178716,21
30037,30070,1567178716,24
30037,30071,1567178716,17
30037,30072,1567178716,7
30037,30073,1567178716,3
30037,30074,1567178716,3
30037,30075,1567178716,3
30037,30076,1567178716,3
30037,30077,1567178716,1
30037,30078,1567178716,1
30037,30079,1567178716,2
30037,30080,1567178716,1
30037,30081,1567178716,0.16
30038,30060,1567178716,11
30038,30061,1567178716,38
30038,30062,1567178716,5
30038,30063,1567178716,28
30038,30064,1567178716,15
30038,30065,1567178716,23
30038,30066,1567178716,5
30038,30067,1567178716,16
30038,30068,1567178716,16
30038,30069,1567178716,15
30038,30070,1567178716,16
30038,30071,1567178716,11
30038,30072,1567178716,5
30038,30073,1567178716,2
30038,30074,1567178716,2
30038,30075,1567178716,2
30038,30076,1567178716,1
30038,30077,1567178716,0
30038,30078,1567178716,0
30038,30079,1567178716,1
30038,30080,1567178716,0
30038,30081,1567178716,0.18
30039,30060,1567178716,2
30039,30061,1567178716,16
30039,30062,1567178716,1
30039,30063,1567178716,9
30039,30064,1567178716,6
30039,30065,1567178716,4
30039,30066,1567178716,6
30039,30067,1567178716,2
30039,30068,1567178716,2
30039,30069,1567178716,3
30039,30070,1567178716,4
30039,30071,1567178716,4
30039,30072,1567178716,0
30039,30073,1567178716,1
30039,30074,1567178716,1
30039,30075,1567178716,1
30039,30076,1567178716,1
30039,30077,1567178716,0
30039,30078,1567178716,0
30039,30079,1567178716,0
30039,30080,1567178716,0
30039,30081,1567178716,0.67
30040,30060,1567178716,1
30040,30061,1567178716,6
30040,30062,1567178716,0
30040,30063,1567178716,1
30040,30064,1567178716,1
30040,30065,1567178716,0
30040,30066,1567178716,5
30040,30067,1567178716,1
30040,30068,1567178716,1
30040,30069,1567178716,0
30040,30070,1567178716,1
30040,30071,1567178716,1
30040,30072,1567178716,0
30040,30073,1567178716,1
30040,30074,1567178716,1
30040,30075,1567178716,1
30040,30076,1567178716,1
30040,30077,1567178716,0
30040,30078,1567178716,0
30040,30079,1567178716,0
30040,30080,1567178716,0
30040,30081,1567178716,5
30041,30060,1567178716,2
30041,30061,1567178716,21
30041,30062,1567178716,2
30041,30063,1567178716,13
30041,30064,1567178716,7
30041,30065,1567178716,7
30041,30066,1567178716,6
30041,30067,1567178716,6
30041,30068,1567178716,6
30041,30069,1567178716,8
30041,30070,1567178716,10
30041,30071,1567178716,7
30041,30072,1567178716,3
30041,30073,1567178716,2
30041,30074,1567178716,2
30041,30075,1567178716,2
30041,30076,1567178716,1
30041,30077,1567178716,0
30041,30078,1567178716,0
30041,30079,1567178716,1
30041,30080,1567178716,0
30041,30081,1567178716,0.46
30042,30060,1567178716,8
30042,30061,1567178716,23
30042,30062,1567178716,2
30042,30063,1567178716,15
30042,30064,1567178716,7
30042,30065,1567178716,11
30042,30066,1567178716,6
30042,30067,1567178716,7
30042,30068,1567178716,7
30042,30069,1567178716,11
30042,30070,1567178716,12
30042,30071,1567178716,6
30042,30072,1567178716,6
30042,30073,1567178716,1
30042,30074,1567178716,1
30042,30075,1567178716,1
30042,30076,1567178716,1
30042,30077,1567178716,0
30042,30078,1567178716,0
30042,30079,1567178716,0
30042,30080,1567178716,0
30042,30081,1567178716,0.4
30043,30060,1567178716,5
30043,30061,1567178716,15
30043,30062,1567178716,2
30043,30063,1567178716,8
30043,30064,1567178716,3
30043,30065,1567178716,4
30043,30066,1567178716,5
30043,30067,1567178716,4
30043,30068,1567178716,4
30043,30069,1567178716,4
30043,30070,1567178716,5
30043,30071,1567178716,2
30043,30072,1567178716,3
30043,30073,1567178716,1
30043,30074,1567178716,1
30043,30075,1567178716,1
30043,30076,1567178716,1
30043,30077,1567178716,0
30043,30078,1567178716,0
30043,30079,1567178716,0
30043,30080,1567178716,0
30043,30081,1567178716,0.62
30044,30060,1567178716,4
30044,30061,1567178716,12
30044,30062,1567178716,1
30044,30063,1567178716,6
30044,30064,1567178716,3
30044,30065,1567178716,2
30044,30066,1567178716,5
30044,30067,1567178716,3
30044,30068,1567178716,3
30044,30069,1567178716,2
30044,30070,1567178716,3
30044,30071,1567178716,2
30044,30072,1567178716,1
30044,30073,1567178716,1
30044,30074,1567178716,1
30044,30075,1567178716,1
30044,30076,1567178716,1
30044,30077,1567178716,0
30044,30078,1567178716,0
30044,30079,1567178716,0
30044,30080,1567178716,0
30044,30081,1567178716,0.83
30045,30060,1567178716,3
30045,30061,1567178716,15
30045,30062,1567178716,2
30045,30063,1567178716,8
30045,30064,1567178716,4
30045,30065,1567178716,4
30045,30066,1567178716,5
30045,30067,1567178716,4
30045,30068,1567178716,4
30045,30069,1567178716,4
30045,30070,1567178716,5
30045,30071,1567178716,3
30045,30072,1567178716,2
30045,30073,1567178716,1
30045,30074,1567178716,1
30045,30075,1567178716,1
30045,30076,1567178716,1
30045,30077,1567178716,0
30045,30078,1567178716,0
30045,30079,1567178716,0
30045,30080,1567178716,0
30045,30081,1567178716,0.62
30046,30060,1567178716,4
30046,30061,1567178716,10
30046,30062,1567178716,0
30046,30063,1567178716,5
30046,30064,1567178716,2
30046,30065,1567178716,1
30046,30066,1567178716,5
30046,30067,1567178716,2
30046,30068,1567178716,2
30046,30069,1567178716,1
30046,30070,1567178716,2
30046,30071,1567178716,1
30046,30072,1567178716,1
30046,30073,1567178716,1
30046,30074,1567178716,1
30046,30075,1567178716,1
30046,30076,1567178716,1
30046,30077,1567178716,0
30046,30078,1567178716,0
30046,30079,1567178716,0
30046,30080,1567178716,0
30046,30081,1567178716,1
30047,30060,1567178716,3
30047,30061,1567178716,12
30047,30062,1567178716,1
30047,30063,1567178716,6
30047,30064,1567178716,3
30047,30065,1567178716,2
30047,30066,1567178716,5
30047,30067,1567178716,3
30047,30068,1567178716,3
30047,30069,1567178716,2
30047,30070,1567178716,3
30047,30071,1567178716,2
30047,30072,1567178716,1
30047,30073,1567178716,1
30047,30074,1567178716,1
30047,30075,1567178716,1
30047,30076,1567178716,1
30047,30077,1567178716,0
30047,30078,1567178716,0
30047,30079,1567178716,0
30047,30080,1567178716,0
30047,30081,1567178716,0.83
30048,30060,1567178716,5
30048,30061,1567178716,16
30048,30062,1567178716,2
30048,30063,1567178716,8
30048,30064,1567178716,4
30048,30065,1567178716,4
30048,30066,1567178716,6
30048,30067,1567178716,5
30048,30068,1567178716,5
30048,30069,1567178716,4
30048,30070,1567178716,5
30048,30071,1567178716,3
30048,30072,1567178716,2
30048,30073,1567178716,1
30048,30074,1567178716,1
30048,30075,1567178716,1
30048,30076,1567178716,1
30048,30077,1567178716,0
30048,30078,1567178716,0
30048,30079,1567178716,0
30048,30080,1567178716,0
30048,30081,1567178716,0.75
30049,30060,1567178716,6
30049,30061,1567178716,14
30049,30062,1567178716,1
30049,30063,1567178716,7
30049,30064,1567178716,4
30049,30065,1567178716,3
30049,30066,1567178716,6
30049,30067,1567178716,4
30049,30068,1567178716,4
30049,30069,1567178716,3
30049,30070,1567178716,4
30049,30071,1567178716,3
30049,30072,1567178716,1
30049,30073,1567178716,1
30049,30074,1567178716,1
30049,30075,1567178716,1
30049,30076,1567178716,1
30049,30077,1567178716,0
30049,30078,1567178716,0
30049,30079,1567178716,0
30049,30080,1567178716,0
30049,30081,1567178716,0.86
30050,30060,1567178716,7
30050,30061,1567178716,26
30050,30062,1567178716,4
30050,30063,1567178716,17
30050,30064,1567178716,8
30050,30065,1567178716,11
30050,30066,1567178716,5
30050,30067,1567178716,9
30050,30068,1567178716,9
30050,30069,1567178716,12
30050,30070,1567178716,14
30050,30071,1567178716,8
30050,30072,1567178716,6
30050,30073,1567178716,2
30050,30074,1567178716,2
30050,30075,1567178716,2
30050,30076,1567178716,1
30050,30077,1567178716,0
30050,30078,1567178716,0
30050,30079,1567178716,1
30050,30080,1567178716,0
30050,30081,1567178716,0.29
30051,30060,1567178716,5
30051,30061,1567178716,15
30051,30062,1567178716,2
30051,30063,1567178716,8
30051,30064,1567178716,4
30051,30065,1567178716,4
30051,30066,1567178716,5
30051,30067,1567178716,4
30051,30068,1567178716,4
30051,30069,1567178716,4
30051,30070,1567178716,5
30051,30071,1567178716,3
30051,30072,1567178716,2
30051,30073,1567178716,1
30051,30074,1567178716,1
30051,30075,1567178716,1
30051,30076,1567178716,1
30051,30077,1567178716,0
30051,30078,1567178716,0
30051,30079,1567178716,0
30051,30080,1567178716,0
30051,30081,1567178716,0.62
30052,30060,1567178716,1
30052,30061,1567178716,9
30052,30062,1567178716,0
30052,30063,1567178716,4
30052,30064,1567178716,2
30052,30065,1567178716,0
30052,30066,1567178716,5
30052,30067,1567178716,0
30052,30068,1567178716,0
30052,30069,1567178716,0
30052,30070,1567178716,1
30052,30071,1567178716,1
30052,30072,1567178716,0
30052,30073,1567178716,1
30052,30074,1567178716,1
30052,30075,1567178716,1
30052,30076,1567178716,1
30052,30077,1567178716,0
30052,30078,1567178716,0
30052,30079,1567178716,0
30052,30080,1567178716,0
30052,30081,1567178716,1.25
30053,30060,1567178716,2
30053,30061,1567178716,26
30053,30062,1567178716,3
30053,30063,1567178716,18
30053,30064,1567178716,3
30053,30065,1567178716,11
30053,30066,1567178716,5
30053,30067,1567178716,9
30053,30068,1567178716,9
30053,30069,1567178716,9
30053,30070,1567178716,11
30053,30071,1567178716,2
30053,30072,1567178716,9
30053,30073,1567178716,2
30053,30074,1567178716,2
30053,30075,1567178716,2
30053,30076,1567178716,1
30053,30077,1567178716,1
30053,30078,1567178716,0
30053,30079,1567178716,1
30053,30080,1567178716,0
30053,30081,1567178716,0.28
30054,30060,1567178716,2
30054,30061,1567178716,11
30054,30062,1567178716,1
30054,30063,1567178716,5
30054,30064,1567178716,1
30054,30065,1567178716,2
30054,30066,1567178716,5
30054,30067,1567178716,3
30054,30068,1567178716,3
30054,30069,1567178716,2
30054,30070,1567178716,3
30054,30071,1567178716,1
30054,30072,1567178716,2
30054,30073,1567178716,1
30054,30074,1567178716,1
30054,30075,1567178716,1
30054,30076,1567178716,1
30054,30077,1567178716,0
30054,30078,1567178716,0
30054,30079,1567178716,0
30054,30080,1567178716,0
30054,30081,1567178716,1
30055,30060,1567178716,5
30055,30061,1567178716,15
30055,30062,1567178716,1
30055,30063,1567178716,14
30055,30064,1567178716,7
30055,30065,1567178716,5
30055,30066,1567178716,0
30055,30067,1567178716,6
30055,30068,1567178716,6
30055,30069,1567178716,5
30055,30070,1567178716,6
30055,30071,1567178716,1
30055,30072,1567178716,5
30055,30073,1567178716,1
30055,30074,1567178716,1
30055,30075,1567178716,1
30055,30076,1567178716,1
30055,30077,1567178716,0
30055,30078,1567178716,0
30055,30079,1567178716,0
30055,30080,1567178716,0
30055,30081,1567178716,0
30056,30060,1567178716,2
30056,30061,1567178716,1
30056,30062,1567178716,0
30056,30063,1567178716,1
30056,30064,1567178716,1
30056,30065,1567178716,1
30056,30066,1567178716,0
30056,30067,1567178716,1
30056,30068,1567178716,1
30056,30069,1567178716,1
30056,30070,1567178716,2
30056,30071,1567178716,1
30056,30072,1567178716,1
30056,30073,1567178716,1
30056,30074,1567178716,1
30056,30075,1567178716,1
30056,30076,1567178716,1
30056,30077,1567178716,0
30056,30078,1567178716,0
30056,30079,1567178716,0
30056,30080,1567178716,0
30056,30081,1567178716,0
30057,30060,1567178716,1
30057,30061,1567178716,1
30057,30062,1567178716,0
30057,30063,1567178716,1
30057,30064,1567178716,1
30057,30065,1567178716,1
30057,30066,1567178716,0
30057,30067,1567178716,1
30057,30068,1567178716,1
30057,30069,1567178716,1
30057,30070,1567178716,2
30057,30071,1567178716,1
30057,30072,1567178716,1
30057,30073,1567178716,1
30057,30074,1567178716,1
30057,30075,1567178716,1
30057,30076,1567178716,1
30057,30077,1567178716,0
30057,30078,1567178716,0
30057,30079,1567178716,0
30057,30080,1567178716,0
30057,30081,1567178716,0
30058,30060,1567178716,2
30058,30061,1567178716,8
30058,30062,1567178716,2
30058,30063,1567178716,6
30058,30064,1567178716,2
30058,30065,1567178716,3
30058,30066,1567178716,0
30058,30067,1567178716,3
30058,30068,1567178716,3
30058,30069,1567178716,3
30058,30070,1567178716,4
30058,30071,1567178716,2
30058,30072,1567178716,2
30058,30073,1567178716,1
30058,30074,1567178716,1
30058,30075,1567178716,1
30058,30076,1567178716,1
30058,30077,1567178716,0
30058,30078,1567178716,0
30058,30079,1567178716,0
30058,30080,1567178716,0
30058,30081,1567178716,0
30059,30060,1567178716,6
30059,30061,1567178716,12
30059,30062,1567178716,2
30059,30063,1567178716,10
30059,30064,1567178716,3
30059,30065,1567178716,4
30059,30066,1567178716,0
30059,30067,1567178716,3
30059,30068,1567178716,3
30059,30069,1567178716,3
30059,30070,1567178716,5
30059,30071,1567178716,2
30059,30072,1567178716,3
30059,30073,1567178716,2
30059,30074,1567178716,2
30059,30075,1567178716,2
30059,30076,1567178716,1
30059,30077,1567178716,0
30059,30078,1567178716,0
30059,30079,1567178716,1
30059,30080,1567178716,0
30059,30081,1567178716,0
30060,30060,1567178716,2
30060,30061,1567178716,4
30060,30062,1567178716,0
30060,30063,1567178716,4
30060,30064,1567178716,1
30060,30065,1567178716,1
30060,30066,1567178716,1
30060,30067,1567178716,1
30060,30068,1567178716,1
30060,30069,1567178716,1
30060,30070,1567178716,2
30060,30071,1567178716,1
30060,30072,1567178716,1
30060,30073,1567178716,1
30060,30074,1567178716,1
30060,30075,1567178716,1
30060,30076,1567178716,1
30060,30077,1567178716,0
30060,30078,1567178716,0
30060,30079,1567178716,0
30060,30080,1567178716,0
30060,30081,1567178716,0.25
30061,30060,1567178716,3
30061,30061,1567178716,27
30061,30062,1567178716,4
30061,30063,1567178716,17
30061,30064,1567178716,7
30061,30065,1567178716,9
30061,30066,1567178716,6
30061,30067,1567178716,6
30061,30068,1567178716,6
30061,30069,1567178716,9
30061,30070,1567178716,12
30061,30071,1567178716,7
30061,30072,1567178716,5
30061,30073,1567178716,3
30061,30074,1567178716,3
30061,30075,1567178716,3
30061,30076,1567178716,1
30061,30077,1567178716,0
30061,30078,1567178716,0
30061,30079,1567178716,2
30061,30080,1567178716,0
30061,30081,1567178716,0.35
30062,30060,1567178716,2
30062,30061,1567178716,1
30062,30062,1567178716,0
30062,30063,1567178716,1
30062,30064,1567178716,1
30062,30065,1567178716,1
30062,30066,1567178716,0
30062,30067,1567178716,1
30062,30068,1567178716,1
30062,30069,1567178716,1
30062,30070,1567178716,2
30062,30071,1567178716,1
30062,30072,1567178716,1
30062,30073,1567178716,1
30062,30074,1567178716,1
30062,30075,1567178716,1
30062,30076,1567178716,1
30062,30077,1567178716,0
30062,30078,1567178716,0
30062,30079,1567178716,0
30062,30080,1567178716,0
30062,30081,1567178716,0
30063,30060,1567178716,4
30063,30061,1567178716,12
30063,30062,1567178716,2
30063,30063,1567178716,10
30063,30064,1567178716,3
30063,30065,1567178716,4
30063,30066,1567178716,0
30063,30067,1567178716,4
30063,30068,1567178716,4
30063,30069,1567178716,3
30063,30070,1567178716,5
30063,30071,1567178716,2
30063,30072,1567178716,3
30063,30073,1567178716,2
30063,30074,1567178716,2
30063,30075,1567178716,2
30063,30076,1567178716,1
30063,30077,1567178716,0
30063,30078,1567178716,0
30063,30079,1567178716,1
30063,30080,1567178716,0
30063,30081,1567178716,0
30064,30060,1567178716,4
30064,30061,1567178716,5
30064,30062,1567178716,0
30064,30063,1567178716,5
30064,30064,1567178716,2
30064,30065,1567178716,1
30064,30066,1567178716,0
30064,30067,1567178716,3
30064,30068,1567178716,3
30064,30069,1567178716,1
30064,30070,1567178716,2
30064,30071,1567178716,1
30064,30072,1567178716,1
30064,30073,1567178716,1
30064,30074,1567178716,1
30064,30075,1567178716,1
30064,30076,1567178716,1
30064,30077,1567178716,0
30064,30078,1567178716,0
30064,30079,1567178716,0
30064,30080,1567178716,0
30064,30081,1567178716,0
30065,30060,1567178716,5
30065,30061,1567178716,1
30065,30062,1567178716,0
30065,30063,1567178716,1
30065,30064,1567178716,1
30065,30065,1567178716,1
30065,30066,1567178716,0
30065,30067,1567178716,1
30065,30068,1567178716,1
30065,30069,1567178716,1
30065,30070,1567178716,2
30065,30071,1567178716,1
30065,30072,1567178716,1
30065,30073,1567178716,1
30065,30074,1567178716,1
30065,30075,1567178716,1
30065,30076,1567178716,1
30065,30077,1567178716,0
30065,30078,1567178716,0
30065,30079,1567178716,0
30065,30080,1567178716,0
30065,30081,1567178716,0
30066,30060,1567178716,6
30066,30061,1567178716,18
30066,30062,1567178716,2
30066,30063,1567178716,11
30066,30064,1567178716,4
30066,30065,1567178716,5
30066,30066,1567178716,5
30066,30067,1567178716,6
30066,30068,1567178716,6
30066,30069,1567178716,4
30066,30070,1567178716,6
30066,30071,1567178716,3
30066,30072,1567178716,3
30066,30073,1567178716,2
30066,30074,1567178716,2
30066,30075,1567178716,2
30066,30076,1567178716,1
30066,30077,1567178716,0
30066,30078,1567178716,0
30066,30079,1567178716,1
30066,30080,1567178716,0
30066,30081,1567178716,0.45
30067,30060,1567178716,7
30067,30061,1567178716,18
30067,30062,1567178716,2
30067,30063,1567178716,11
30067,30064,1567178716,4
30067,30065,1567178716,5
30067,30066,1567178716,5
30067,30067,1567178716,6
30067,30068,1567178716,6
30067,30069,1567178716,4
30067,30070,1567178716,6
30067,30071,1567178716,3
30067,30072,1567178716,3
30067,30073,1567178716,2
30067,30074,1567178716,2
30067,30075,1567178716,2
30067,30076,1567178716,1
30067,30077,1567178716,0
30067,30078,1567178716,0
30067,30079,1567178716,1
30067,30080,1567178716,0
30067,30081,1567178716,0.45
30068,30060,1567178716,6
30068,30061,1567178716,28
30068,30062,1567178716,4
30068,30063,1567178716,18
30068,30064,1567178716,8
30068,30065,1567178716,10
30068,30066,1567178716,6
30068,30067,1567178716,10
30068,30068,1567178716,10
30068,30069,1567178716,10
30068,30070,1567178716,13
30068,30071,1567178716,8
30068,30072,1567178716,5
30068,30073,1567178716,3
30068,30074,1567178716,3
30068,30075,1567178716,3
30068,30076,1567178716,3
30068,30077,1567178716,3
30068,30078,1567178716,3
30068,30079,1567178716,2
30068,30080,1567178716,3
30068,30081,1567178716,0.33
30069,30060,1567178716,3
30069,30061,1567178716,1
30069,30062,1567178716,0
30069,30063,1567178716,1
30069,30064,1567178716,1
30069,30065,1567178716,1
30069,30066,1567178716,0
30069,30067,1567178716,1
30069,30068,1567178716,1
30069,30069,1567178716,1
30069,30070,1567178716,2
30069,30071,1567178716,1
30069,30072,1567178716,1
30069,30073,1567178716,1
30069,30074,1567178716,1
30069,30075,1567178716,1
30069,30076,1567178716,1
30069,30077,1567178716,0
30069,30078,1567178716,0
30069,30079,1567178716,0
30069,30080,1567178716,0
30069,30081,1567178716,0
30070,30060,1567178716,2
30070,30061,1567178716,1
30070,30062,1567178716,0
30070,30063,1567178716,1
30070,30064,1567178716,1
30070,30065,1567178716,1
30070,30066,1567178716,0
30070,30067,1567178716,1
30070,30068,1567178716,1
30070,30069,1567178716,1
30070,30070,1567178716,2
30070,30071,1567178716,1
30070,30072,1567178716,1
30070,30073,1567178716,1
30070,30074,1567178716,1
30070,30075,1567178716,1
30070,30076,1567178716,1
30070,30077,1567178716,0
30070,30078,1567178716,0
30070,30079,1567178716,0
30070,30080,1567178716,0
30070,30081,1567178716,0
30071,30060,1567178716,3
30071,30061,1567178716,24
30071,30062,1567178716,1
30071,30063,1567178716,18
30071,30064,1567178716,9
30071,30065,1567178716,14
30071,30066,1567178716,5
30071,30067,1567178716,6
30071,30068,1567178716,6
30071,30069,1567178716,8
30071,30070,1567178716,9
30071,30071,1567178716,8
30071,30072,1567178716,1
30071,30073,1567178716,1
30071,30074,1567178716,1
30071,30075,1567178716,1
30071,30076,1567178716,1
30071,30077,1567178716,0
30071,30078,1567178716,0
30071,30079,1567178716,0
30071,30080,1567178716,0
30071,30081,1567178716,0.28
30072,30060,1567178716,4
30072,30061,1567178716,15
30072,30062,1567178716,2
30072,30063,1567178716,8
30072,30064,1567178716,4
30072,30065,1567178716,4
30072,30066,1567178716,5
30072,30067,1567178716,4
30072,30068,1567178716,4
30072,30069,1567178716,4
30072,30070,1567178716,5
30072,30071,1567178716,3
30072,30072,1567178716,2
30072,30073,1567178716,1
30072,30074,1567178716,1
30072,30075,1567178716,1
30072,30076,1567178716,1
30072,30077,1567178716,0
30072,30078,1567178716,0
30072,30079,1567178716,0
30072,30080,1567178716,0
30072,30081,1567178716,0.62
30073,30060,1567178716,2
30073,30061,1567178716,15
30073,30062,1567178716,2
30073,30063,1567178716,8
30073,30064,1567178716,4
30073,30065,1567178716,4
30073,30066,1567178716,5
30073,30067,1567178716,4
30073,30068,1567178716,4
30073,30069,1567178716,4
30073,30070,1567178716,5
30073,30071,1567178716,3
30073,30072,1567178716,2
30073,30073,1567178716,1
30073,30074,1567178716,1
30073,30075,1567178716,1
30073,30076,1567178716,1
30073,30077,1567178716,0
30073,30078,1567178716,0
30073,30079,1567178716,0
30073,30080,1567178716,0
30073,30081,1567178716,0.62
30074,30060,1567178716,4
30074,30061,1567178716,15
30074,30062,1567178716,2
30074,30063,1567178716,8
30074,30064,1567178716,4
30074,30065,1567178716,4
30074,30066,1567178716,5
30074,30067,1567178716,4
30074,30068,1567178716,4
30074,30069,1567178716,4
30074,30070,1567178716,5
30074,30071,1567178716,3
30074,30072,1567178716,2
30074,30073,1567178716,1
30074,30074,1567178716,1
30074,30075,1567178716,1
30074,30076,1567178716,1
30074,30077,1567178716,0
30074,30078,1567178716,0
30074,30079,1567178716,0
30074,30080,1567178716,0
30074,30081,1567178716,0.62
30075,30060,1567178716,3
30075,30061,1567178716,9
30075,30062,1567178716,0
30075,30063,1567178716,9
30075,30064,1567178716,5
30075,30065,1567178716,2
30075,30066,1567178716,0
30075,30067,1567178716,3
30075,30068,1567178716,3
30075,30069,1567178716,2
30075,30070,1567178716,3
30075,30071,1567178716,1
30075,30072,1567178716,2
30075,30073,1567178716,1
30075,30074,1567178716,1
30075,30075,1567178716,1
30075,30076,1567178716,1
30075,30077,1567178716,0
30075,30078,1567178716,0
30075,30079,1567178716,0
30075,30080,1567178716,0
30075,30081,1567178716,0
30076,30060,1567178716,1
30076,30061,1567178716,16
30076,30062,1567178716,2
30076,30063,1567178716,8
30076,30064,1567178716,3
30076,30065,1567178716,4
30076,30066,1567178716,6
30076,30067,1567178716,4
30076,30068,1567178716,4
30076,30069,1567178716,4
30076,30070,1567178716,6
30076,30071,1567178716,2
30076,30072,1567178716,4
30076,30073,1567178716,2
30076,30074,1567178716,2
30076,30075,1567178716,2
30076,30076,1567178716,1
30076,30077,1567178716,1
30076,30078,1567178716,0
30076,30079,1567178716,1
30076,30080,1567178716,0
30076,30081,1567178716,0.75
30077,30060,1567178716,3
30077,30061,1567178716,9
30077,30062,1567178716,0
30077,30063,1567178716,4
30077,30064,1567178716,1
30077,30065,1567178716,1
30077,30066,1567178716,5
30077,30067,1567178716,2
30077,30068,1567178716,2
30077,30069,1567178716,1
30077,30070,1567178716,2
30077,30071,1567178716,1
30077,30072,1567178716,1
30077,30073,1567178716,1
30077,30074,1567178716,1
30077,30075,1567178716,1
30077,30076,1567178716,1
30077,30077,1567178716,0
30077,30078,1567178716,0
30077,30079,1567178716,0
30077,30080,1567178716,0
30077,30081,1567178716,1.25
30078,30060,1567178716,7
30078,30061,1567178716,79
30078,30062,1567178716,6
30078,30063,1567178716,55
30078,30064,1567178716,9
30078,30065,1567178716,37
30078,30066,1567178716,18
30078,30067,1567178716,12
30078,30068,1567178716,12
30078,30069,1567178716,22
30078,30070,1567178716,33
30078,30071,1567178716,9
30078,30072,1567178716,24
30078,30073,1567178716,11
30078,30074,1567178716,11
30078,30075,1567178716,15
